ID,text,date,label_name
965,2021 Easter Sunday celebration! Watch the Easter service via the link for a powerful message from Rev. Abisimo Okanlawon  #Easter2021  #MarvellousThings2021 {{URL}} via {@facebookwatch@},2021-04-04,pop_culture
2319,Brand new interview with Cuban Pete on {{USERNAME}} from last night/this morning {{URL}},2020-08-30,pop_culture
1080,"“Climate change is not a trend. It’s not a big, sexy issue. It’s a constant problem.” - {@Elizabeth Yeampierre@} ",2019-09-22,science_&_technology
1405,"A great read from {@Brian Hoxsey@} (with some great pics from {{USERNAME}} to boot!) on {@Michael Hermosillo@} ‘s season to this point, his two-hit game Sunday vs the {@Chicago White Sox@} and his goals for the rest of the season and beyond with the {@Los Angeles Angels@} ... {{URL}} ",2019-09-10,sports_&_gaming
632,"According to the Suns broadcast, the lakers are gonna walk to the locker feeling like they lost because they blew a big lead. Cool. Still a W. {@Phoenix Suns@} ",2020-01-02,sports_&_gaming
1456,Feel like I’ve waited so long for this. Come on then {@UFC@} we in for a serious treat with this main card I reckon keithy,2020-07-12,sports_&_gaming
1884,"Dear {@Archive Governor Andrew Cuomo@} , NYers have been camped out in the heat waiting for you to answer calls to have a conversation about your plans to cut down our trees, pave over our grass & reduce the grass space our kids use to play #pausethesaws {@Chuck Schumer@} {{USERNAME}} {@Rep Nadler@} ",2021-06-30,daily_life
1851,16 years later; Congrats soon to be 51 year old {@Phil Mickelson@} {@PGA Championship@} ⛳️‍♂️ #koreangolfnews #pgachampionship #golf #instagolf #golfing #media #korea  via PGA @ PGA Championship {{URL}},2021-05-23,sports_&_gaming
2634,I hope all our seniors get to go yard tonight #HailState bring it home boys! {@Will Bednar@} give em the heat ✊,2021-06-30,sports_&_gaming
955,Rooting for the Dallas Stars in the Stanley Cup finals for my boy {{USERNAME}} !,2020-09-24,sports_&_gaming
1969,"WATCH: Trump Supporters Sing  God Bless America  in Scranton -- in Harmony, in the Snow {{URL}} via {@Gab com@} ",2020-11-03,pop_culture
1802,Shout out to all the teachers who have been pushing for this while also making sure their students will be careful for if and when schools shut down.  Coronavirus in NY: NYC schools will close {{URL}} via {@New York Post Metro@},2020-03-15,daily_life
1881,yugbam really are soulmates and besties same time frame of their comebacks and appearing on the same musuc showsI REALLY LOVE THEM SO MUCH  YUGBAM ON INKIGAYO #YGBB_SBSInkigayo {@yugyeom@} {@BamBam@} #riBBon #PointOfViewU {@GOT7@},2021-06-20,pop_culture
2144,A fall from Grace was Phenomenal! Amazing job {@Tyler Perry@},2020-01-19,pop_culture
178,"Throwback music video for the song “Dream About You” by #QuindonTarver (August 4, 1982 - April 1, 2021) off of his album project #Quindon [Produced & Directed by {@Chris Stokes Director@} ]! | {{USERNAME}} {{URL}} ",2021-05-02,pop_culture
498,Episode 11 - Sword Money is out! In this one we meet the coolest barkeep ever and honestly Patrick can we keep her?! Can she join our party and be our friend and teach us to be cool?!?! {{USERNAME}} {{URL}},2020-04-25,pop_culture
340,Approval from FDA for saliva test for virus expected to start in {{USERNAME}} CLIA lab in the coming weeks (. Welcome news #ThankYouScience {@Yale School of Medicine@} Yale’s rapid COVID-19 saliva test receives FDA emergency use authorization {{URL}},2020-08-16,science_&_technology
2324,B.I 비아이 - [WATERFALL] PRODUCTION PROCESS FILM {{URL}} via {@YouTube@} awwwww my hanbin really work hard for this❤️ what a talented boy so proud of youuu babbyyyy {@shxx131bi131@},2021-05-30,pop_culture
484,Starting The Bears Defense Vs Falcons Today in my Yahoo League {@ESPN@} {@NFL@},2020-09-27,sports_&_gaming
1669,Wait it isn t main event time already is it? {@WWE@} #NXTTakeoverWarGames,2019-11-24,sports_&_gaming
1738,Trying to put the water back and hope the heat goes away via {@The New York Times@} {{URL}},2021-07-03,daily_life
2774,"“If it were up to government, money, or education alone it would have worked already. But it hasn’t. The answer is Jesus. The heart of the problem is a problem of the heart.” Powerful message about unity this morning by {{USERNAME}} Jesus you alone!",2020-07-05,daily_life
198,Why Rolling Loud about ain’t book you Cuz {@Fivio Foreign@},2019-10-13,pop_culture
3005,"Happy summer solstice—we’re enjoying the extra hours of sunshine today and kicking back with refreshing sips of ZEPHYR.  . . . : {{USERNAME}} @ Brattleboro, Vermont {{URL}} ",2021-06-20,daily_life
2058,"Hi {@Tennessee Titans@} ,  Please don’t kick field goals anymore.  Frustrated Fan",2019-10-06,sports_&_gaming
2447,Starting #30DaysOfCode with {{USERNAME}} today. I Will be documenting the journey here. Feel free to join us!,2021-08-01,science_&_technology
1853,The Mandalorian is how a spin off show should be. Well done {@Jon Favreau@} .,2019-11-17,pop_culture
877,I just published the first episode of my new podcast! Listen to John Cusack As The Teenage Me or The Movie Of Your Life on {@Anchor@} {{URL}},2021-03-07,pop_culture
1166,#tbt #throwbackthursday To the Birds of Prey show we have each summer to conclude our summer reading program! {{USERNAME}} you’re the best! Thanks for everything   {{URL}},2020-02-13,pop_culture
1976,"I compare the communication in cancer and our scientific communication in the field.If our communication becomes more solid and collaborative as cancer, this would make things easier. So this week on #cancer & #metabolism & #aging by {{USERNAME}} ! {{URL}} ",2021-05-16,science_&_technology
1340,I always love someone who goes against the grain. I’m with you {{USERNAME}} . I think the Chiefs will win. #WattersWorld,2021-02-07,sports_&_gaming
1220,on {@YouTube@} :  Emotional  David Silva speaks following his final Premier League game for Man City! {{URL}},2020-07-26,sports_&_gaming
3128,PERMISSION TO DANCE 100M  #PermissiontoDance100M  #Permissiontodance  #BTS #방탄소년단 {@BTS_twt@},2021-07-11,pop_culture
1339,The refs in this Duke-Carolina game make the Blazers-Jazz refs look impeccable {@NBA@} {@NCAA@} {@ESPN@},2020-02-09,sports_&_gaming
2581,Apple Music Global   #12. (+9) Butter #13. (+7) Permission to Dance #35. (+12) Dynamite #BTS #BTS_Butter #PermissiontoDance #BTS_Dynamite {@BTS_twt@},2021-08-22,pop_culture
759,Proud to be a part of this important research lead by Sam Pironon: Potential adaptive strategies for 29 sub-Saharan crops under future climate change {@NatureClimate@} {{USERNAME}} #ClimateChange {{URL}} Also the News & Views piece on it: {{URL}},2019-09-25,science_&_technology
170,I got the job finally. Christmas came early  -  Dreams do come true. Looking forward to great things ahead - {{USERNAME}} ..,2020-12-15,daily_life
1597,"I m so fine wherever I go, and I will not stop requesting #MakeItRight by BTS ft. {@Lauv@} on #MostRequestedLive! ARMYs all over the world MUST hear it tonight!@MostRequestLive {@BTS_twt@} #방탄소년단 #BTS",2019-10-20,pop_culture
1356,Did we learn more about the {@Buffalo Bills@} or {@New England Patriots@} yesterday? Patriots always seem to win when they need to which could be a good sign going forward. The Bills had some folks think the D was fraudulent and they aren’t ready to take the next jump. We will know in a few weeks.,2019-12-22,sports_&_gaming
773,Also {@KACEY@} dropped a new music video for her new song “Justified”,2021-08-27,pop_culture
1673,"Take out Mithali Raj s innings and the score is nothing... 72(108) may not be that good considering strike rate, but its decent considering the match situation... A team needs only one Anchor {@Mithali Raj@} .. No comments on Harman, should try someone else..  #INDvENG",2021-06-27,sports_&_gaming
2512,Dear {@2K@} please stop making launchers. No one wants or needs them. Your latest one is all but game breaking the startup process of Civ 6. I m on a twitter sabbatical and I had to redownload the app just to ask you to please stop.,2021-06-12,science_&_technology
2722,NEW MUSIC VIDEO {{USERNAME}}  Yams To The Repass   (Link In His Bio)⁣ ⁣  Hoodie Season III  coming soon!!⁣  #GodOverMoney #hogmobministries #dafixxradioshow #pray #artsoulradio #prayforhiphop… {{URL}},2019-09-23,pop_culture
2645,"UFC 249 results: Francis Ngannou scores highlight-reel KO, floors Jairzinho Rozenstruik in 20 seconds {@MMA Junkie@} {{URL}} ",2020-05-10,sports_&_gaming
1598,The {@Miami Dolphins@} have the 11th best odds to win the Super Bowl next year. I’m already pumped for September #FinsUp,2021-02-08,sports_&_gaming
992,why does outro: cross the line sounds so ✨ fancy ✨ THE ALBUM PREVIEW IS OUT NOW #BorderDayOne_Medley {@ENHYPEN@},2020-11-22,pop_culture
45,. {{USERNAME}} Playlist: Nick Cave & The Bad Seeds—Spinning Song. Streaming at {{URL}},2021-01-05,pop_culture
3052,"Women #entrepreneurs are struggling with digital adoption, increased home care demands, & other challenges that make economic stability difficult to retain. {{USERNAME}} offers steps the private sector can take in a gender inclusive response to this crisis: {{URL}} ",2020-08-16,business_&_entrepreneurs
467,"Rainbows Over Cedarwood by {{USERNAME}} ~ The moment Ashley gave up looking for the right man, he showed up in the form of restaurateur Colt Harrison. Sexy has never looked this good. #pridepublishing {{USERNAME}} #gay #gayromance #kindle #hotread {{URL}} ",2019-11-03,daily_life
2234,I was only 7 Months old the last time the Dodgers won a World Series Please wrap this up tonight boys {@Los Angeles Dodgers@} #dodgers,2020-10-27,sports_&_gaming
2124,Ok so the question is: which halloween costume do I wear to the {{USERNAME}} open next weekend?,2019-10-20,daily_life
2357,celebrating watermelon sugar at disneyland #streamit {@Harry Styles@} {{URL}},2019-11-17,pop_culture
1843,I literally refuse to die until I am able to hug this man and tell him how much I love him.  Please excuse me while I fangirl this early in the morning. {@Harry Styles@} Harry Styles: Watermelon Sugar (Live) - SNL {{URL}},2019-11-18,pop_culture
2316,Happy Father’s Day to my baby daddy and ace boon {{USERNAME}} . I’m so proud of you ❤️,2021-06-20,daily_life
3120,hi {{USERNAME}} {@Z100 Portland@} !! could you please play #wonder by shawn mendes? thankss,2020-10-06,pop_culture
1496,"Lord, {{USERNAME}} compton is straight wildin over here! We got a full mexican band playing across the street.",2021-02-21,pop_culture
319,So looking forward to joining {{USERNAME}} tomorrow at the exploration of love in organisations at {{USERNAME}} . Could incoporating love in business make the difference in fundamental shifts we need to make to create a regenerative economy?,2019-11-03,business_&_entrepreneurs
184,Full on entertainment. #JL50onSonyLIV on the {@SonyLIV@} just watched the 1st four episodes and it s just wow man,2020-09-06,pop_culture
2752,Happy Mother’s Day! Truly the most important of jobs! Blessed to have such a great mother myself and very proud to have the absolute BEST mom raising our boys! #love #HappyMothersDay {{USERNAME}},2020-05-10,daily_life
2190,"￼Morning jog, going up the wall, migraines are being returned back home￼ {{URL}} via {@facebookwatch@} ",2020-08-30,daily_life
304,Future On Working With Young Thug & Travis Scott For  High Off Life  {{URL}} via {@HotNewHipHop@},2020-05-17,pop_culture
1998,Live look at {@Joanna Jedrzejczyk@} walking into her locker room after the fight.   #UFC248 {{URL}},2020-03-08,sports_&_gaming
2281,ARMY please vote here ! {@BTS_twt@} #BTSconcert #MapOfTheSoulOne_D2 {{URL}},2020-10-11,pop_culture
2155,Phil Simms just took the Jets to beat the Bills on {@Inside the NFL@},2020-10-22,sports_&_gaming
839,Hi! I’m available now! pls avail my VC and video bundle contents PROMO FOR TODAY!!!  Telegram @margaqtyy  NOTE: If you’re filipino and your reading comprehension’s like the guys from the slums then don’t even try   #alter #alterpinay #jakol #alterph #alterworld #altermanila,2021-07-25,pop_culture
2200,"Up early watching this {@Netflix@} doc called, “Night Stalker: The Hunt for a Serial Killer.” This doc is very scary.",2021-01-14,pop_culture
2656,"Huge thanks to {{USERNAME}} & {{USERNAME}} for playing my brand new song  Rebuilt and Remade  on their pod last night - & for saying such lovely things about it. I recommend you listen to the whole show, but if you want to hear my new track, it s at 49m 40s: {{URL}} ",2021-05-02,pop_culture
744,#ChristmasinRome {@Hallmark Channel@} {@Sam Page@} {{USERNAME}} Wow those are amazing bright christmas lights outside the Hotel.,2019-12-01,pop_culture
539,REQUEST {@ARASHI@} {@MTV@} #FridayLivestream   ……❀…  …❀……  Please play the music video for ARASHI s  Turning Up  on Friday Livestream.  ……❀…  …❀……  Love Rainbow / Daylight IN THE SUMMER / Kite Whenever You Call ARASHI,2021-02-23,pop_culture
1154,I can’t thank everybody who watched and donated at “Hey Girl w/Matt & Kyle” w/ {@Sam Jay@} last night enough. We raised close to $700 for homeless black trans women & we love you for it. Here’s the link to give if you missed it: {{URL}},2020-06-13,pop_culture
1642,"Texas  grid operator warns rolling blackouts are possible as winter storm escalates demand for electricity {{URL}} via {@Texas Tribune@} This is how it started, but didn t end up working the way it was explained: 15-45 minute blackouts rolling through the state. Yeah",2021-02-16,science_&_technology
801,Did {@Target@} Drive-Up... never again.  1st- They marked my order as complete before I even parked...  2nd- Just got home to see I don’t have my full order but the app options are grayed out...  3rd- They store doesn’t want to answer the phone...  I just want my money back,2020-07-12,daily_life
2700,#NowPlaying Probe the Act 2 by Official Shiraz / {{USERNAME}} listen now { {{URL}}} #dremtgi #dremstuff,2020-07-19,pop_culture
2054,Squirrels seem to be ultra busy in Thoraipakkam. Power outage for 15-30 minutes every day. Today now more than hour. {{USERNAME}} {@Greater Chennai Corporation@},2021-06-26,daily_life
1135,Lavanderboyz chillcast feat {{USERNAME}} {{USERNAME}} coming out next weekend  jus got done recording,2020-02-23,pop_culture
2361,Sad to hear of the passing of {@Jeopardy@} host Alex Trebek. Always enjoyed tuning in when in the US. Rest in Peace,2020-11-08,pop_culture
1422,"Labor Day Weekend... so odd to drive by {{USERNAME}} and there’s very little activity, where it normally be hustling with our County Fair! 2021 can’t come soon enough!  #signofthetimes #countyfair #statenisland #nyc #LDW",2020-09-06,daily_life
