MatchID,Season,MatchWeek,HomeTeam,AwayTeam,FullTimeResult,Goals,Shots,Corners,YellowCards,RedCards,TotalCards,TeamStyles,chaos_label
2009-2010_West Ham_Aston Villa,2009-2010,11,West Ham,Aston Villa,H,3,27.0,20.0,6.0,1.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Aston Villa_Bolton,2009-2010,12,Aston Villa,Bolton,H,6,32.0,9.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Blackburn_Portsmouth,2009-2010,12,Blackburn,Portsmouth,H,4,19.0,13.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2009-2010_Man City_Burnley,2009-2010,12,Man City,Burnley,D,6,19.0,11.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer, LowTempoController",1
2009-2010_Tottenham_Sunderland,2009-2010,12,Tottenham,Sunderland,H,2,24.0,8.0,3.0,0.0,3.0,"RiskTaker, HighPressure",0
2009-2010_Wolves_Arsenal,2009-2010,12,Wolves,Arsenal,A,5,19.0,8.0,5.0,0.0,5.0,"ChaosInducer, AggressiveTackler",1
2009-2010_Chelsea_Man United,2009-2010,12,Chelsea,Man United,H,1,33.0,7.0,6.0,0.0,6.0,"AggressiveTackler, Opportunistic",0
2009-2010_Hull_Stoke,2009-2010,12,Hull,Stoke,H,3,23.0,6.0,5.0,1.0,7.0,"AggressiveTackler, ChaosInducer",1
2009-2010_West Ham_Everton,2009-2010,12,West Ham,Everton,A,3,25.0,9.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2009-2010_Wigan_Fulham,2009-2010,12,Wigan,Fulham,D,2,26.0,16.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2009-2010_Liverpool_Birmingham,2009-2010,12,Liverpool,Birmingham,D,4,32.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure",0
2009-2010_Birmingham_Fulham,2009-2010,13,Birmingham,Fulham,H,1,15.0,7.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2009-2010_Burnley_Aston Villa,2009-2010,13,Burnley,Aston Villa,D,2,21.0,14.0,3.0,0.0,3.0,"LowTempoController, Opportunistic",0
2009-2010_Chelsea_Wolves,2009-2010,13,Chelsea,Wolves,H,4,27.0,11.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2009-2010_Hull_West Ham,2009-2010,13,Hull,West Ham,D,6,28.0,8.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2009-2010_Liverpool_Man City,2009-2010,13,Liverpool,Man City,D,4,19.0,10.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Man United_Everton,2009-2010,13,Man United,Everton,H,3,29.0,17.0,4.0,0.0,4.0,"RiskTaker, HighPressure, LowTempoController",0
2009-2010_Sunderland_Arsenal,2009-2010,13,Sunderland,Arsenal,H,1,14.0,8.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2009-2010_Bolton_Blackburn,2009-2010,13,Bolton,Blackburn,A,2,30.0,14.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2009-2010_Stoke_Portsmouth,2009-2010,13,Stoke,Portsmouth,H,1,23.0,8.0,3.0,0.0,3.0,"Disciplined, AggressiveTackler",0
2009-2010_Tottenham_Wigan,2009-2010,13,Tottenham,Wigan,H,10,39.0,15.0,1.0,0.0,1.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2009-2010_Fulham_Blackburn,2009-2010,13,Fulham,Blackburn,H,3,15.0,6.0,0.0,0.0,0.0,"Disciplined, DirectPlay",0
2009-2010_Hull_Everton,2009-2010,13,Hull,Everton,H,5,13.0,7.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2009-2010_Aston Villa_Tottenham,2009-2010,14,Aston Villa,Tottenham,D,2,35.0,16.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2009-2010_Blackburn_Stoke,2009-2010,14,Blackburn,Stoke,D,0,18.0,11.0,3.0,0.0,3.0,"LowTempoController, AggressiveTackler",0
2009-2010_Fulham_Bolton,2009-2010,14,Fulham,Bolton,D,2,16.0,13.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2009-2010_Man City_Hull,2009-2010,14,Man City,Hull,D,2,25.0,10.0,4.0,0.0,4.0,"LowTempoController, LowTempoController",0
2009-2010_Portsmouth_Man United,2009-2010,14,Portsmouth,Man United,A,5,32.0,12.0,7.0,0.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2009-2010_West Ham_Burnley,2009-2010,14,West Ham,Burnley,H,8,25.0,8.0,3.0,1.0,5.0,"RiskTaker, ChaosInducer",1
2009-2010_Wigan_Sunderland,2009-2010,14,Wigan,Sunderland,H,1,25.0,13.0,3.0,0.0,3.0,"HighPressure, HighPressure",0
2009-2010_Arsenal_Chelsea,2009-2010,14,Arsenal,Chelsea,A,3,12.0,7.0,4.0,0.0,4.0,"LowTempoController, LowTempoController",0
2009-2010_Everton_Liverpool,2009-2010,14,Everton,Liverpool,A,2,21.0,10.0,1.0,0.0,1.0,"Disciplined, ChaosInducer",0
2009-2010_Wolves_Birmingham,2009-2010,14,Wolves,Birmingham,A,1,21.0,11.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2009-2010_Arsenal_Stoke,2009-2010,15,Arsenal,Stoke,H,2,17.0,12.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2009-2010_Aston Villa_Hull,2009-2010,15,Aston Villa,Hull,H,3,18.0,12.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2009-2010_Blackburn_Liverpool,2009-2010,15,Blackburn,Liverpool,D,0,24.0,9.0,1.0,0.0,1.0,"Disciplined, RiskTaker",0
2009-2010_Man City_Chelsea,2009-2010,15,Man City,Chelsea,H,3,23.0,15.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Portsmouth_Burnley,2009-2010,15,Portsmouth,Burnley,H,2,23.0,10.0,6.0,0.0,6.0,"AggressiveTackler, Disciplined",0
2009-2010_West Ham_Man United,2009-2010,15,West Ham,Man United,A,4,29.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Wigan_Birmingham,2009-2010,15,Wigan,Birmingham,A,5,28.0,4.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2009-2010_Wolves_Bolton,2009-2010,15,Wolves,Bolton,H,3,29.0,21.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2009-2010_Everton_Tottenham,2009-2010,15,Everton,Tottenham,D,4,34.0,7.0,8.0,0.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Fulham_Sunderland,2009-2010,15,Fulham,Sunderland,H,1,24.0,12.0,3.0,0.0,3.0,"Disciplined, RiskTaker",0
2009-2010_Birmingham_West Ham,2009-2010,16,Birmingham,West Ham,H,1,30.0,18.0,7.0,1.0,9.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController, Opportunistic",1
2009-2010_Bolton_Man City,2009-2010,16,Bolton,Man City,D,6,26.0,14.0,6.0,1.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Burnley_Fulham,2009-2010,16,Burnley,Fulham,D,2,22.0,11.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2009-2010_Chelsea_Everton,2009-2010,16,Chelsea,Everton,D,6,35.0,8.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Hull_Blackburn,2009-2010,16,Hull,Blackburn,D,0,23.0,7.0,3.0,0.0,3.0,"Disciplined, HighPressure",0
2009-2010_Man United_Aston Villa,2009-2010,16,Man United,Aston Villa,A,1,24.0,13.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2009-2010_Stoke_Wigan,2009-2010,16,Stoke,Wigan,D,4,25.0,8.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2009-2010_Sunderland_Portsmouth,2009-2010,16,Sunderland,Portsmouth,D,2,25.0,15.0,7.0,1.0,9.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Tottenham_Wolves,2009-2010,16,Tottenham,Wolves,A,1,21.0,6.0,5.0,0.0,5.0,"LowTempoController, RiskTaker",0
2009-2010_Liverpool_Arsenal,2009-2010,16,Liverpool,Arsenal,A,3,13.0,7.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2009-2010_Birmingham_Blackburn,2009-2010,17,Birmingham,Blackburn,H,3,21.0,13.0,4.0,0.0,4.0,"LowTempoController, Opportunistic",0
2009-2010_Bolton_West Ham,2009-2010,17,Bolton,West Ham,H,4,32.0,12.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Man United_Wolves,2009-2010,17,Man United,Wolves,H,3,16.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Sunderland_Aston Villa,2009-2010,17,Sunderland,Aston Villa,A,2,26.0,8.0,4.0,1.0,6.0,"AggressiveTackler, Disciplined",0
2009-2010_Burnley_Arsenal,2009-2010,17,Burnley,Arsenal,D,2,25.0,9.0,2.0,0.0,2.0,"Disciplined, RiskTaker",0
2009-2010_Chelsea_Portsmouth,2009-2010,17,Chelsea,Portsmouth,H,3,28.0,13.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Liverpool_Wigan,2009-2010,17,Liverpool,Wigan,H,3,20.0,13.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Tottenham_Man City,2009-2010,17,Tottenham,Man City,H,3,28.0,11.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Arsenal_Hull,2009-2010,18,Arsenal,Hull,H,3,24.0,8.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Aston Villa_Stoke,2009-2010,18,Aston Villa,Stoke,H,1,30.0,7.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2009-2010_Blackburn_Tottenham,2009-2010,18,Blackburn,Tottenham,A,2,20.0,5.0,1.0,0.0,1.0,"Disciplined, ChaosInducer",0
2009-2010_Fulham_Man United,2009-2010,18,Fulham,Man United,H,3,26.0,7.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2009-2010_Man City_Sunderland,2009-2010,18,Man City,Sunderland,H,7,18.0,10.0,4.0,1.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer, LowTempoController",1
2009-2010_Portsmouth_Liverpool,2009-2010,18,Portsmouth,Liverpool,H,2,21.0,18.0,6.0,1.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Everton_Birmingham,2009-2010,18,Everton,Birmingham,D,2,21.0,10.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2009-2010_West Ham_Chelsea,2009-2010,18,West Ham,Chelsea,D,2,26.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Wolves_Burnley,2009-2010,18,Wolves,Burnley,H,2,22.0,10.0,3.0,0.0,3.0,"AggressiveTackler, Disciplined",0
2009-2010_Birmingham_Chelsea,2009-2010,19,Birmingham,Chelsea,D,0,38.0,18.0,3.0,1.0,5.0,"HighPressure, Opportunistic",0
2009-2010_Burnley_Bolton,2009-2010,19,Burnley,Bolton,D,2,26.0,10.0,0.0,0.0,0.0,"Disciplined, AggressiveTackler",0
2009-2010_Fulham_Tottenham,2009-2010,19,Fulham,Tottenham,D,0,21.0,6.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Liverpool_Wolves,2009-2010,19,Liverpool,Wolves,H,2,20.0,8.0,1.0,1.0,3.0,"RiskTaker, ChaosInducer",1
2009-2010_Man City_Stoke,2009-2010,19,Man City,Stoke,H,2,19.0,13.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Sunderland_Everton,2009-2010,19,Sunderland,Everton,D,2,22.0,16.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2009-2010_West Ham_Portsmouth,2009-2010,19,West Ham,Portsmouth,H,2,24.0,10.0,3.0,0.0,3.0,"DirectPlay, Disciplined",0
2009-2010_Wigan_Blackburn,2009-2010,19,Wigan,Blackburn,D,2,22.0,8.0,5.0,0.0,5.0,"RiskTaker, LowTempoController",0
2009-2010_Arsenal_Aston Villa,2009-2010,19,Arsenal,Aston Villa,H,3,26.0,14.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2009-2010_Hull_Man United,2009-2010,19,Hull,Man United,A,4,31.0,11.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Blackburn_Sunderland,2009-2010,19,Blackburn,Sunderland,D,4,34.0,8.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Chelsea_Fulham,2009-2010,19,Chelsea,Fulham,H,3,21.0,16.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2009-2010_Everton_Burnley,2009-2010,19,Everton,Burnley,H,2,36.0,16.0,6.0,1.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2009-2010_Stoke_Birmingham,2009-2010,19,Stoke,Birmingham,A,1,21.0,17.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2009-2010_Tottenham_West Ham,2009-2010,19,Tottenham,West Ham,H,2,24.0,12.0,5.0,0.0,5.0,"Disciplined, HighPressure",0
2009-2010_Wolves_Man City,2009-2010,19,Wolves,Man City,A,3,23.0,11.0,5.0,0.0,5.0,"ChaosInducer, AggressiveTackler",1
2009-2010_Aston Villa_Liverpool,2009-2010,19,Aston Villa,Liverpool,A,1,23.0,18.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2009-2010_Bolton_Hull,2009-2010,19,Bolton,Hull,D,4,28.0,16.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2009-2010_Man United_Wigan,2009-2010,19,Man United,Wigan,H,5,34.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Portsmouth_Arsenal,2009-2010,19,Portsmouth,Arsenal,A,5,24.0,12.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2009-2010_Stoke_Fulham,2009-2010,19,Stoke,Fulham,H,5,25.0,18.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2009-2010_Arsenal_Everton,2009-2010,19,Arsenal,Everton,D,4,15.0,14.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Birmingham_Man United,2009-2010,19,Birmingham,Man United,D,2,20.0,14.0,3.0,1.0,5.0,"LowTempoController, DirectPlay",0
2009-2010_Man City_Blackburn,2009-2010,19,Man City,Blackburn,H,5,20.0,7.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2009-2010_Chelsea_Sunderland,2009-2010,20,Chelsea,Sunderland,H,9,30.0,16.0,1.0,0.0,1.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2009-2010_Everton_Man City,2009-2010,20,Everton,Man City,H,2,21.0,14.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2009-2010_Man United_Burnley,2009-2010,20,Man United,Burnley,H,3,35.0,8.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Stoke_Liverpool,2009-2010,20,Stoke,Liverpool,D,2,10.0,10.0,3.0,0.0,3.0,"LowTempoController, LowTempoController",0
2009-2010_Tottenham_Hull,2009-2010,20,Tottenham,Hull,D,0,33.0,15.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2009-2010_Wolves_Wigan,2009-2010,20,Wolves,Wigan,A,2,29.0,7.0,7.0,2.0,11.0,"AggressiveTackler, ChaosInducer, Opportunistic",1
2009-2010_Aston Villa_West Ham,2009-2010,20,Aston Villa,West Ham,D,0,25.0,20.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2009-2010_Blackburn_Fulham,2009-2010,20,Blackburn,Fulham,H,2,25.0,9.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2009-2010_Bolton_Arsenal,2009-2010,20,Bolton,Arsenal,A,2,26.0,6.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2009-2010_Arsenal_Bolton,2009-2010,20,Arsenal,Bolton,H,6,27.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Liverpool_Tottenham,2009-2010,20,Liverpool,Tottenham,H,2,20.0,5.0,5.0,0.0,5.0,"Disciplined, AggressiveTackler",0
2009-2010_Man United_Hull,2009-2010,20,Man United,Hull,H,4,33.0,20.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2009-2010_Bolton_Burnley,2009-2010,21,Bolton,Burnley,H,1,24.0,11.0,5.0,0.0,5.0,"Disciplined, DirectPlay",0
2009-2010_Portsmouth_West Ham,2009-2010,21,Portsmouth,West Ham,D,2,26.0,10.0,4.0,0.0,4.0,"RiskTaker, Disciplined",0
2009-2010_Tottenham_Fulham,2009-2010,21,Tottenham,Fulham,H,2,22.0,14.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Wolves_Liverpool,2009-2010,21,Wolves,Liverpool,D,0,12.0,7.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Aston Villa_Arsenal,2009-2010,21,Aston Villa,Arsenal,D,0,20.0,14.0,4.0,0.0,4.0,"LowTempoController, AggressiveTackler",0
2009-2010_Blackburn_Wigan,2009-2010,21,Blackburn,Wigan,H,3,26.0,11.0,4.0,0.0,4.0,"RiskTaker, Disciplined",0
2009-2010_Chelsea_Birmingham,2009-2010,21,Chelsea,Birmingham,H,3,30.0,11.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Everton_Sunderland,2009-2010,21,Everton,Sunderland,H,2,16.0,11.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Birmingham_Tottenham,2009-2010,22,Birmingham,Tottenham,D,2,33.0,13.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2009-2010_Burnley_Chelsea,2009-2010,22,Burnley,Chelsea,A,3,21.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Fulham_Aston Villa,2009-2010,22,Fulham,Aston Villa,A,2,24.0,12.0,2.0,0.0,2.0,"Disciplined, ChaosInducer",0
2009-2010_Hull_Wolves,2009-2010,22,Hull,Wolves,D,4,21.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Liverpool_Bolton,2009-2010,22,Liverpool,Bolton,H,2,17.0,14.0,4.0,0.0,4.0,"LowTempoController, LowTempoController",0
2009-2010_West Ham_Blackburn,2009-2010,22,West Ham,Blackburn,D,0,15.0,17.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Wigan_Everton,2009-2010,22,Wigan,Everton,A,1,20.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2009-2010_Arsenal_Man United,2009-2010,22,Arsenal,Man United,A,4,29.0,13.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2009-2010_Man City_Portsmouth,2009-2010,22,Man City,Portsmouth,H,2,23.0,17.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2009-2010_Sunderland_Stoke,2009-2010,22,Sunderland,Stoke,D,0,10.0,10.0,5.0,0.0,5.0,"LowTempoController, RiskTaker",0
2009-2010_Hull_Chelsea,2009-2010,22,Hull,Chelsea,D,2,28.0,14.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2009-2010_Fulham_Portsmouth,2009-2010,22,Fulham,Portsmouth,H,1,26.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Bolton_Fulham,2009-2010,23,Bolton,Fulham,D,0,23.0,7.0,0.0,0.0,0.0,"Disciplined, Opportunistic",0
2009-2010_Burnley_West Ham,2009-2010,23,Burnley,West Ham,H,3,28.0,8.0,3.0,0.0,3.0,"RiskTaker, RiskTaker",0
2009-2010_Hull_Man City,2009-2010,23,Hull,Man City,H,3,25.0,12.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Liverpool_Everton,2009-2010,23,Liverpool,Everton,H,1,15.0,16.0,6.0,2.0,10.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2009-2010_Man United_Portsmouth,2009-2010,23,Man United,Portsmouth,H,5,28.0,13.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Stoke_Blackburn,2009-2010,23,Stoke,Blackburn,H,3,24.0,19.0,5.0,1.0,7.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Sunderland_Wigan,2009-2010,23,Sunderland,Wigan,D,2,25.0,5.0,9.0,0.0,9.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Tottenham_Aston Villa,2009-2010,23,Tottenham,Aston Villa,D,0,38.0,16.0,0.0,0.0,0.0,"HighPressure, Disciplined, Opportunistic",0
2009-2010_Birmingham_Wolves,2009-2010,23,Birmingham,Wolves,H,3,27.0,15.0,8.0,0.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Chelsea_Arsenal,2009-2010,23,Chelsea,Arsenal,H,2,23.0,12.0,4.0,0.0,4.0,"ChaosInducer, LowTempoController",0
2009-2010_Fulham_Burnley,2009-2010,24,Fulham,Burnley,H,3,26.0,8.0,1.0,0.0,1.0,"Disciplined, HighPressure",0
2009-2010_Man City_Bolton,2009-2010,24,Man City,Bolton,H,2,19.0,9.0,2.0,0.0,2.0,"Disciplined, AggressiveTackler",0
2009-2010_Portsmouth_Sunderland,2009-2010,24,Portsmouth,Sunderland,D,2,19.0,12.0,4.0,3.0,10.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2009-2010_Wigan_Stoke,2009-2010,24,Wigan,Stoke,D,2,26.0,14.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2009-2010_Arsenal_Liverpool,2009-2010,24,Arsenal,Liverpool,H,1,20.0,9.0,5.0,0.0,5.0,"HighPressure, Disciplined",0
2009-2010_Aston Villa_Man United,2009-2010,24,Aston Villa,Man United,D,2,22.0,8.0,1.0,1.0,3.0,"ChaosInducer, HighPressure",0
2009-2010_Blackburn_Hull,2009-2010,24,Blackburn,Hull,H,1,27.0,12.0,4.0,1.0,6.0,"AggressiveTackler, HighPressure, Opportunistic",1
2009-2010_Everton_Chelsea,2009-2010,24,Everton,Chelsea,H,3,21.0,11.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2009-2010_West Ham_Birmingham,2009-2010,24,West Ham,Birmingham,H,2,22.0,9.0,3.0,0.0,3.0,"Disciplined, Disciplined",0
2009-2010_Wolves_Tottenham,2009-2010,24,Wolves,Tottenham,H,1,18.0,12.0,3.0,0.0,3.0,"LowTempoController, HighPressure",0
2009-2010_Stoke_Man City,2009-2010,24,Stoke,Man City,D,2,17.0,6.0,6.0,1.0,8.0,"AggressiveTackler, ChaosInducer",0
2009-2010_Wigan_Bolton,2009-2010,24,Wigan,Bolton,D,0,18.0,13.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Arsenal_Sunderland,2009-2010,25,Arsenal,Sunderland,H,2,22.0,8.0,6.0,0.0,6.0,"AggressiveTackler, Opportunistic",0
2009-2010_Everton_Man United,2009-2010,25,Everton,Man United,H,4,22.0,16.0,6.0,0.0,6.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Portsmouth_Stoke,2009-2010,25,Portsmouth,Stoke,A,3,29.0,14.0,3.0,1.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_West Ham_Hull,2009-2010,25,West Ham,Hull,H,3,27.0,11.0,2.0,1.0,4.0,"RiskTaker, HighPressure",0
2009-2010_Wolves_Chelsea,2009-2010,25,Wolves,Chelsea,A,2,18.0,6.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2009-2010_Aston Villa_Burnley,2009-2010,25,Aston Villa,Burnley,H,7,28.0,14.0,3.0,0.0,3.0,"RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Blackburn_Bolton,2009-2010,25,Blackburn,Bolton,H,3,22.0,11.0,1.0,0.0,1.0,"Disciplined, ChaosInducer",0
2009-2010_Fulham_Birmingham,2009-2010,25,Fulham,Birmingham,H,3,20.0,4.0,2.0,0.0,2.0,"Disciplined, AggressiveTackler",0
2009-2010_Man City_Liverpool,2009-2010,25,Man City,Liverpool,D,0,10.0,13.0,7.0,0.0,7.0,"AggressiveTackler, LowTempoController",0
2009-2010_Wigan_Tottenham,2009-2010,25,Wigan,Tottenham,A,3,21.0,5.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Man United_West Ham,2009-2010,25,Man United,West Ham,H,3,22.0,13.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2009-2010_Birmingham_Wigan,2009-2010,26,Birmingham,Wigan,H,1,21.0,9.0,4.0,0.0,4.0,"HighPressure, DirectPlay",0
2009-2010_Bolton_Wolves,2009-2010,26,Bolton,Wolves,H,1,22.0,18.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2009-2010_Burnley_Portsmouth,2009-2010,26,Burnley,Portsmouth,A,3,27.0,7.0,3.0,1.0,5.0,"RiskTaker, ChaosInducer",1
2009-2010_Chelsea_Man City,2009-2010,26,Chelsea,Man City,A,6,31.0,5.0,4.0,2.0,8.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2009-2010_Stoke_Arsenal,2009-2010,26,Stoke,Arsenal,A,4,21.0,9.0,1.0,1.0,3.0,"Opportunistic, HighPressure",0
2009-2010_Liverpool_Blackburn,2009-2010,26,Liverpool,Blackburn,H,3,24.0,9.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2009-2010_Sunderland_Fulham,2009-2010,26,Sunderland,Fulham,D,0,15.0,4.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2009-2010_Tottenham_Everton,2009-2010,26,Tottenham,Everton,H,3,27.0,15.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2009-2010_Arsenal_Burnley,2009-2010,27,Arsenal,Burnley,H,4,28.0,10.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2009-2010_West Ham_Bolton,2009-2010,27,West Ham,Bolton,A,3,33.0,9.0,7.0,1.0,9.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer",1
2009-2010_Wolves_Man United,2009-2010,27,Wolves,Man United,A,1,27.0,6.0,3.0,0.0,3.0,"Opportunistic, RiskTaker",0
2009-2010_Everton_Hull,2009-2010,27,Everton,Hull,H,6,25.0,5.0,1.0,0.0,1.0,"RiskTaker, Disciplined",0
2009-2010_Wigan_Liverpool,2009-2010,27,Wigan,Liverpool,H,1,23.0,11.0,6.0,0.0,6.0,"AggressiveTackler, DirectPlay",0
2009-2010_Portsmouth_Birmingham,2009-2010,27,Portsmouth,Birmingham,A,3,21.0,11.0,3.0,0.0,3.0,"LowTempoController, DirectPlay",0
2009-2010_Sunderland_Bolton,2009-2010,27,Sunderland,Bolton,H,4,19.0,9.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
